date,state,tot_cases,new_case,tot_death,new_death
2021-04-25,NY,1109400,2162,19320,22
2021-04-25,IL,1321033,2035,24139,25
2021-04-25,GA,1093768,916,19975,2
2021-04-25,MS,311825,128,7287,3
2021-04-25,AK,64703,200,341,0
2021-04-25,TN,836218,751,12146,0
2021-04-25,WI,656526,465,7473,-1
2021-04-25,DE,104130,247,1616,1
2021-04-25,OR,180700,770,2485,1
2021-04-25,GU,7923,8,136,0
2021-04-25,ND,106809,121,1486,0
2021-04-25,DC,47323,104,1099,0
2021-04-25,OH,1064306,873,19122,0
2021-04-25,OK,447978,130,7248,2
2021-04-25,NC,952080,1474,13044,14
2021-04-25,AL,525805,251,11151,8
2021-04-25,MD,443257,906,9263,15
2021-04-25,PR,131144,811,2255,1
2021-04-25,ME,60170,412,772,0
2021-04-25,SD,122033,47,1958,0
2021-04-25,MO,581959,316,8937,6
2021-04-25,MI,938478,2728,18810,60
2021-04-25,FSM,1,0,0,0
2021-04-25,KS,307700,164,4968,0
2021-04-25,LA,456135,297,10336,0
2021-04-25,KY,442704,344,7527,6
2021-04-25,RMI,4,0,0,0
2021-04-25,ID,186365,91,2032,1
2021-04-25,SC,576298,732,9395,17
2021-04-25,NH,93821,279,1284,2
2021-04-25,WY,57778,41,705,0
2021-04-25,AR,334706,64,5718,1
2021-04-25,WV,151382,314,2821,4
2021-04-25,IA,362923,191,5927,0
2021-04-25,MT,108097,49,1563,0
2021-04-25,NYC,922619,1693,32443,46
2021-04-26,DC,47378,55,1099,0
2021-04-26,ND,106998,189,1486,0
2021-04-26,ID,186725,360,2034,2
2021-04-26,WV,151671,289,2821,0
2021-04-26,WA,396557,1265,5450,16
2021-04-26,HI,32349,65,475,0
2021-04-26,RI,139591,145,2662,3
2021-04-26,MN,569440,1197,7157,0
2021-04-26,WY,57818,40,705,0
2021-04-26,MI,943226,4748,18889,79
2021-04-26,OH,1065702,1396,19122,0
2021-04-26,NYC,923790,1171,32473,30
2021-04-26,IA,363158,235,5927,0
2021-04-26,IL,1323170,2137,24150,11
2021-04-26,PW,0,0,0,0
2021-04-26,AL,526099,294,11158,7
2021-04-26,NC,953117,1037,13054,10
2021-04-26,TN,836772,554,12152,6
2021-04-26,FSM,1,0,0,0
2021-04-26,IN,715468,682,13254,4
2021-04-26,GU,7939,16,136,0
2021-04-26,AS,0,0,0,0
2021-04-26,MA,683665,881,17564,16
2021-04-26,NV,313680,280,5433,11
2021-04-26,TX,2866263,1918,49788,29
2021-04-26,WI,656932,406,7473,0
2021-04-26,KY,442899,195,7535,8
2021-04-26,CT,336933,723,8066,19
2021-04-26,AK,64786,83,341,0
2021-04-26,RMI,4,0,0,0
2021-04-26,KS,307865,165,4970,2
2021-04-26,VA,656034,1105,10724,18
2021-04-26,OR,181321,621,2486,1
2021-04-26,GA,1094580,812,20009,34
2021-04-26,AR,334769,63,5720,2
2021-04-26,MP,164,0,2,0
2021-04-26,VI,3090,4,27,0
2021-04-26,PA,1142189,1865,25988,0
2021-04-26,DE,104272,142,1617,1
2021-04-26,MS,312077,252,7295,8
2021-04-26,OK,448178,200,7252,4
2021-04-26,MT,108111,14,1563,0
2021-04-26,NJ,988886,0,25399,19
2021-04-26,MO,582483,524,8940,3
2021-04-26,VT,21180,32,240,1
2021-04-26,CA,3631740,2116,60203,15
2021-04-26,LA,456432,297,10342,6
2021-04-26,SC,576830,532,9398,3
2021-04-26,CO,511455,996,6255,4
2021-04-26,MD,443814,557,9274,11
2021-04-26,NY,1111096,1696,19343,23
2021-04-26,FL,2174206,5303,35472,49
2021-04-26,NH,93935,114,1286,2
2021-04-26,AZ,859487,750,17268,0
2021-04-26,SD,122080,47,1960,2
2021-04-26,NE,219289,272,2242,0
2021-04-26,ME,60397,227,777,5
2021-04-26,UT,395677,246,2183,1
2021-04-26,NM,196844,207,3916,3
2021-04-26,PR,131459,315,2274,19
2021-04-27,IA,363530,372,5930,3
2021-04-27,NM,196997,153,3928,12
2021-04-27,OH,1067262,1560,19188,66
2021-04-27,NC,954548,1431,13064,10
2021-04-27,VI,3093,3,27,0
2021-04-27,AZ,860169,682,17276,8
2021-04-27,MD,444491,677,9296,22
2021-04-27,DE,104501,229,1617,0
2021-04-27,SC,577273,443,9400,2
2021-04-27,GU,7951,12,136,0
2021-04-27,CT,337340,407,8067,1
2021-04-27,SD,122228,148,1961,1
2021-04-27,KY,443610,711,7541,6
2021-04-27,PA,1146000,3811,26072,84
2021-04-27,ME,60770,373,778,1
2021-04-27,WV,151848,177,2662,-159
2021-04-27,WA,397473,916,5462,12
2021-04-27,TN,837861,1089,12163,11
2021-04-27,MI,947182,3956,18954,65
2021-04-27,MT,108287,176,1566,3
2021-04-27,MS,312332,255,7303,8
2021-04-27,RI,139798,207,2663,1
2021-04-27,CA,3633185,1445,60208,5
2021-04-27,AL,526523,424,11164,6
2021-04-27,NH,94203,268,1294,8
2021-04-27,WY,57883,65,707,2
2021-04-27,OR,182040,719,2488,2
2021-04-27,OK,448475,297,7254,2
2021-04-27,IN,716306,838,13267,13
2021-04-27,ID,187014,289,2040,6
2021-04-27,TX,2871871,5608,49832,44
2021-04-27,PW,0,0,0,0
2021-04-27,AK,64916,130,341,0
2021-04-27,LA,456884,452,10352,10
2021-04-27,MO,583274,791,8947,7
2021-04-27,MA,684630,965,17577,13
2021-04-27,KS,308187,322,4970,0
2021-04-27,HI,32397,48,476,1
2021-04-27,NV,314085,405,5444,11
2021-04-27,FSM,1,0,0,0
2021-04-27,AS,0,0,0,0
2021-04-27,NYC,924829,1039,32501,28
2021-04-27,NY,1112609,1513,19355,12
2021-04-27,MN,570518,1078,7169,12
2021-04-27,UT,396004,327,2186,3
2021-04-27,GA,1095879,1299,20027,18
2021-04-27,PR,131733,274,2279,5
2021-04-27,NJ,991010,2124,25460,61
2021-04-27,DC,47471,93,1100,1
2021-04-27,RMI,4,0,0,0
2021-04-27,MP,164,0,2,0
2021-04-27,IL,1325726,2556,24174,24
2021-04-27,ND,107154,156,1486,0
2021-04-27,AR,334998,229,5725,5
2021-04-27,WI,657872,940,7494,21
2021-04-27,VT,21238,58,241,1
2021-04-27,VA,657154,1120,10735,11
2021-04-27,CO,512940,1485,6264,9
2021-04-27,NE,219564,275,2242,0
2021-04-27,FL,2179391,5185,35515,43
2021-04-28,PW,0,0,0,0
2021-04-28,AK,65100,184,341,0
2021-04-28,VT,21284,46,241,0
2021-04-28,AZ,860772,603,17282,6
2021-04-28,NJ,993123,2113,25509,49
2021-04-28,WY,57999,116,707,0
2021-04-28,PA,1149301,3301,26129,57
2021-04-28,VI,3098,5,27,0
2021-04-28,TX,2876140,4269,49874,42
2021-04-28,PR,132523,790,2290,11
2021-04-28,ND,107298,144,1491,5
2021-04-28,CO,514762,1822,6272,8
2021-04-28,NM,197218,221,3939,11
2021-04-28,NH,94405,202,1296,2
2021-04-28,OK,448724,249,7255,1
2021-04-28,LA,457326,442,10367,15
2021-04-28,IA,364033,503,5931,1
2021-04-28,KY,444286,676,7548,7
2021-04-28,NC,956338,1790,13081,17
2021-04-28,AL,526961,438,11169,5
2021-04-28,OH,1068985,1723,19188,0
2021-04-28,RMI,4,0,0,0
2021-04-28,DE,104694,193,1622,5
2021-04-28,CA,3634778,1593,60273,65
2021-04-28,ID,187269,255,2045,5
2021-04-28,RI,140130,332,2667,4
2021-04-28,WA,398969,1496,5474,12
2021-04-28,AS,0,0,0,0
2021-04-28,IL,1328454,2728,24211,37
2021-04-28,FL,2185137,5746,35574,59
2021-04-28,DC,47533,62,1104,4
2021-04-28,UT,396522,518,2190,4
2021-04-28,OR,182916,876,2490,2
2021-04-28,NYC,926563,1734,32533,32
2021-04-28,SC,577967,694,9436,36
2021-04-28,CT,337961,621,8080,13
2021-04-28,SD,122398,170,1962,1
2021-04-28,NY,1114458,1849,19373,18
2021-04-28,NV,314475,390,5448,4
2021-04-28,WI,658696,824,7534,40
2021-04-28,NE,219809,245,2243,1
2021-04-28,MP,164,0,2,0
2021-04-28,GA,1097279,1400,20098,71
2021-04-28,GU,7959,8,136,0
2021-04-28,MA,686243,1613,17588,11
2021-04-28,MN,572025,1507,7191,22
2021-04-28,MS,312572,240,7306,3
2021-04-28,IN,717564,1258,13286,19
2021-04-28,ME,60935,165,782,4
2021-04-28,MD,445493,1002,9305,9
2021-04-28,WV,152301,453,2673,11
2021-04-28,VA,658341,1187,10751,16
2021-04-28,MO,584069,795,8952,5
2021-04-28,FSM,1,0,0,0
2021-04-28,AR,335289,291,5726,1
2021-04-28,MT,108489,202,1567,1
2021-04-28,HI,32465,68,479,3
2021-04-28,KS,308510,323,4978,8
2021-04-28,TN,839019,1158,12171,8
2021-04-28,MI,950868,3686,19031,77
2021-04-29,ID,187479,210,2045,0
2021-04-29,OH,1070771,1786,19188,0
2021-04-29,DE,105036,342,1624,2
2021-04-29,NJ,995482,2359,25529,20
2021-04-29,NE,220073,264,2244,1
2021-04-29,WY,58069,70,707,0
2021-04-29,OR,183830,914,2491,1
2021-04-29,SC,578771,804,9460,24
2021-04-29,FL,2190490,5353,35634,60
2021-04-29,CO,516867,2105,6284,12
2021-04-29,UT,396985,463,2197,7
2021-04-29,FSM,1,0,0,0
2021-04-29,NC,958601,2263,13090,9
2021-04-29,MA,687638,1395,17603,15
2021-04-29,KS,308820,310,4978,0
2021-04-29,NYC,928056,1493,32565,32
2021-04-29,MN,573938,1913,7221,30
2021-04-29,PA,1153006,3705,26179,50
2021-04-29,VA,659590,1249,10770,19
2021-04-29,RI,140383,253,2668,1
2021-04-29,HI,32580,115,480,1
2021-04-29,CA,3636235,1457,60362,89
2021-04-29,MI,954004,3136,19099,68
2021-04-29,ND,107473,175,1492,1
2021-04-29,KY,444923,637,7551,3
2021-04-29,NY,1116926,2468,19390,17
2021-04-29,IL,1331848,3394,24252,41
2021-04-29,GU,7964,5,136,0
2021-04-29,WI,659600,904,7542,8
2021-04-29,AK,65266,166,341,0
2021-04-29,WA,399915,946,5487,13
2021-04-29,PW,0,0,0,0
2021-04-29,MD,446459,966,9322,17
2021-04-29,TN,840212,1193,12188,17
2021-04-29,NM,197447,229,3946,7
2021-04-29,MT,108663,174,1570,3
2021-04-29,SD,122532,134,1962,0
2021-04-29,AS,0,0,0,0
2021-04-29,LA,457896,570,10376,9
2021-04-29,NH,94676,271,1301,5
2021-04-29,MO,584825,756,8953,1
2021-04-29,WV,152733,432,2674,1
2021-04-29,VT,21370,86,241,0
2021-04-29,MP,164,0,2,0
2021-04-29,RMI,4,0,0,0
2021-04-29,IN,718948,1384,13297,11
2021-04-29,ME,61556,621,784,2
2021-04-29,CT,338447,486,8084,4
2021-04-29,VI,3112,14,27,0
2021-04-29,PR,133048,525,2300,10
2021-04-29,AL,527367,406,11179,10
2021-04-29,AR,335529,240,5735,9
2021-04-29,IA,364476,443,5931,0
2021-04-29,AZ,861653,881,17305,23
2021-04-29,OK,448967,243,7256,1
2021-04-29,TX,2879712,3572,49913,39
2021-04-29,MS,312781,209,7309,3
2021-04-29,NV,314928,453,5459,11
2021-04-29,DC,47614,81,1105,1
2021-04-29,GA,1098723,1444,20158,60
2021-04-30,IN,720425,1477,13305,8
2021-04-30,KY,445566,643,7556,5
2021-04-30,AK,65409,143,341,0
2021-04-30,KS,309130,310,4982,4
2021-04-30,VA,660553,963,10777,7
2021-04-30,IA,364842,366,5950,19
2021-04-30,MO,585673,848,8959,6
2021-04-30,FSM,1,0,0,0
2021-04-30,OK,449170,203,7256,0
2021-04-30,TN,841239,1027,12197,9
2021-04-30,MN,575812,1874,7237,16
2021-04-30,MD,447401,942,9343,21
2021-04-30,MP,164,0,2,0
2021-04-30,PW,0,0,0,0
2021-04-30,VI,3125,13,27,0
2021-04-30,RI,140705,322,2670,2
2021-04-30,IL,1335055,3207,24291,39
2021-04-30,SC,579562,791,9464,4
2021-04-30,RMI,4,0,0,0
2021-04-30,AZ,862497,844,17324,19
2021-04-30,AS,0,0,0,0
2021-04-30,AL,527735,368,11184,5
2021-04-30,PR,133648,600,2304,4
2021-04-30,LA,458581,685,10382,6
2021-04-30,AR,335725,196,5739,4
2021-04-30,HI,32694,114,480,0
2021-04-30,CA,3638132,1897,60467,105
2021-04-30,CO,518686,1819,6295,11
2021-04-30,DC,47697,83,1105,0
2021-04-30,OR,184812,982,2495,4
2021-04-30,UT,397323,338,2202,5
2021-04-30,ID,187656,177,2046,1
2021-04-30,WA,401545,1630,5499,12
2021-04-30,DE,105257,221,1625,1
2021-04-30,NM,197733,286,3955,9
2021-04-30,MT,108817,154,1571,1
2021-04-30,VT,21485,115,242,1
2021-04-30,GU,7975,11,136,0
2021-04-30,GA,1100187,1464,20190,32
2021-04-30,NV,315438,510,5464,5
2021-04-30,WI,660450,850,7550,8
2021-04-30,NJ,997223,1741,25554,25
2021-04-30,TX,2883227,3515,49945,32
2021-04-30,PA,1157398,4392,26218,39
2021-04-30,CT,339233,786,8097,13
2021-04-30,OH,1072312,1541,19284,96
2021-04-30,WV,153128,395,2679,5
2021-04-30,MI,956837,2833,19167,68
2021-04-30,NE,220266,193,2245,1
2021-04-30,MS,312978,197,7316,7
2021-04-30,MA,688973,1335,17610,7
2021-04-30,NC,960600,1999,13104,14
2021-04-30,ME,61931,375,784,0
2021-04-30,NH,94886,210,1303,2
2021-04-30,ND,107639,166,1494,2
2021-04-30,WY,58142,73,707,0
2021-04-30,FL,2195903,5413,35690,56
2021-04-30,NY,1119158,2232,19409,19
2021-04-30,NYC,929651,1595,32597,32
2021-04-30,SD,122660,128,1967,5
2021-05-01,VA,661314,761,10791,14
2021-05-01,OR,185597,785,2498,3
2021-05-01,MT,108985,168,1574,3
2021-05-01,ME,62228,297,789,5
2021-05-01,RI,140908,203,2672,2
2021-05-01,GA,1101487,1300,20212,22
2021-05-01,OK,449371,201,7256,0
2021-05-01,ID,187776,120,2045,-1
2021-05-01,KS,309301,171,4982,0
2021-05-01,VI,3138,13,27,0
2021-05-01,IA,365228,386,5952,2
2021-05-01,ND,107708,69,1494,0
2021-05-01,WI,661209,759,7569,19
2021-05-01,WA,403689,2144,5499,0
2021-05-01,PA,1160428,3030,26253,35
2021-05-01,IL,1337868,2813,24330,39
2021-05-01,CA,3640226,2094,60625,158
2021-05-01,OH,1074019,1707,19284,0
2021-05-01,DC,47748,51,1105,0
2021-05-01,GU,7982,7,136,0
2021-05-01,NV,315705,267,5464,0
2021-05-01,NJ,998812,1589,25588,34
2021-05-01,AK,65498,89,341,0
2021-05-01,AR,335968,243,5741,2
2021-05-01,PW,0,0,0,0
2021-05-01,NC,962315,1715,13115,11
2021-05-01,PR,134110,462,2306,2
2021-05-01,MD,448340,939,9359,16
2021-05-01,FL,2199808,3905,35742,52
2021-05-01,UT,397733,410,2203,1
2021-05-01,FSM,1,0,0,0
2021-05-01,IN,721577,1152,13311,6
2021-05-01,MS,313147,169,7318,2
2021-05-01,MA,690279,1306,17617,7
2021-05-01,AZ,863571,1074,17338,14
2021-05-01,CT,339669,436,8097,0
2021-05-01,TX,2886713,3486,49980,35
2021-05-01,CO,520581,1895,6302,7
2021-05-01,MO,586664,991,8965,6
2021-05-01,MN,577524,1712,7247,10
2021-05-01,NY,1121015,1857,19409,0
2021-05-01,MI,959049,2212,19228,61
2021-05-01,WV,153498,370,2679,0
2021-05-01,WY,58191,49,707,0
2021-05-01,AS,0,0,0,0
2021-05-01,KY,446114,548,7559,3
2021-05-01,MP,168,4,2,0
2021-05-01,SD,122688,28,1967,0
2021-05-01,VT,21569,84,243,1
2021-05-01,NM,197946,213,3955,0
2021-05-01,AL,527973,238,11190,6
2021-05-01,NE,220355,89,2245,0
2021-05-01,RMI,4,0,0,0
2021-05-01,NH,95163,277,1304,1
2021-05-01,SC,580267,705,9472,8
2021-05-01,NYC,931025,1374,32629,32
2021-05-01,DE,105542,285,1626,1
2021-05-01,TN,842309,1070,12204,7
2021-05-01,HI,32882,188,480,0
2021-05-01,LA,458834,253,10382,0
2021-05-02,AK,65587,89,341,0
2021-05-02,MT,109030,45,1574,0
2021-05-02,OK,449520,149,7257,1
2021-05-02,MI,960942,1893,19273,45
2021-05-02,RI,141100,192,2674,2
2021-05-02,RMI,4,0,0,0
2021-05-02,SD,122716,28,1967,0
2021-05-02,PR,134555,445,2308,2
2021-05-02,IN,722646,1069,13322,11
2021-05-02,NJ,1000010,1198,25600,12
2021-05-02,PA,1162868,2440,26275,22
2021-05-02,ME,62376,148,791,2
2021-05-02,MP,168,0,2,0
2021-05-02,NM,198159,213,3955,0
2021-05-02,GU,7989,7,136,0
2021-05-02,NY,1122872,1857,19431,22
2021-05-02,OH,1075004,985,19284,0
2021-05-02,WY,58240,49,707,0
2021-05-02,NH,95377,214,1305,1
2021-05-02,DE,105700,158,1626,0
2021-05-02,NYC,932301,1276,32670,41
2021-05-02,VA,661925,611,10807,16
2021-05-02,ND,107763,55,1494,0
2021-05-02,CT,340105,436,8097,0
2021-05-02,FSM,1,0,0,0
2021-05-02,TX,2888020,1307,50011,31
2021-05-02,CO,521743,1162,6304,2
2021-05-02,MO,586988,324,8969,4
2021-05-02,IA,365519,291,5959,7
2021-05-02,CA,3642480,2254,60748,123
2021-05-02,GA,1102789,1302,20212,0
2021-05-02,MN,579235,1711,7253,6
2021-05-02,DC,47800,52,1106,1
2021-05-02,VI,3143,5,27,0
2021-05-02,KS,309472,171,4982,0
2021-05-02,IL,1339728,1860,24358,28
2021-05-02,WI,661685,476,7567,-2
2021-05-02,LA,459087,253,10382,0
2021-05-02,MD,448989,649,9372,13
2021-05-02,AR,336105,137,5743,2
2021-05-02,AZ,863927,356,17344,6
2021-05-02,MA,691172,893,17623,6
2021-05-02,FL,2202977,3169,35796,54
2021-05-02,ID,187899,123,2045,0
2021-05-02,VT,21650,81,243,0
2021-05-02,NC,963654,1339,13121,6
2021-05-02,TN,842918,609,12203,-1
2021-05-02,SC,580993,726,9486,14
2021-05-02,OR,186344,747,2501,3
2021-05-02,AL,528141,168,11196,6
2021-05-02,MS,313263,116,7320,2
2021-05-02,PW,0,0,0,0
2021-05-02,HI,32989,107,480,0
2021-05-02,NV,315972,267,5464,0
2021-05-02,NE,220452,97,2245,0
2021-05-02,WV,153918,420,2686,7
2021-05-02,WA,405129,1440,5499,0
2021-05-02,KY,446454,340,7566,7
2021-05-02,UT,398012,279,2204,1
2021-05-02,AS,0,0,0,0
2021-05-03,PR,134751,196,2317,9
2021-05-03,IL,1341777,2049,24389,31
2021-05-03,NV,316239,267,5473,9
2021-05-03,MT,109092,62,1574,0
2021-05-03,SD,122745,29,1970,3
2021-05-03,KY,446667,213,7570,4
2021-05-03,PA,1164514,1646,26276,1
2021-05-03,MP,168,0,2,0
2021-05-03,FL,2206718,3741,35854,58
2021-05-03,WA,406302,1173,5507,8
2021-05-03,LA,459340,253,10393,11
2021-05-03,HI,33060,71,481,1
2021-05-03,SC,581488,495,9488,2
2021-05-03,VT,21677,27,243,0
2021-05-03,TN,843417,499,12204,1
2021-05-03,FSM,1,0,0,0
2021-05-03,MA,691735,563,17632,9
2021-05-03,MO,587498,510,8972,3
2021-05-03,MD,449509,520,9392,20
2021-05-03,NYC,933080,779,32703,33
2021-05-03,DC,47903,103,1106,0
2021-05-03,GU,8004,15,137,1
2021-05-03,ND,107912,149,1494,0
2021-05-03,CO,522693,950,6306,2
2021-05-03,NM,198372,213,3961,6
2021-05-03,MI,964011,3069,19347,74
2021-05-03,WV,154207,289,2686,0
2021-05-03,CT,340545,440,8112,15
2021-05-03,RI,141206,106,2677,3
2021-05-03,OH,1075999,995,19284,0
2021-05-03,NH,95506,129,1305,0
2021-05-03,RMI,4,0,0,0
2021-05-03,IN,723443,797,13323,1
2021-05-03,IA,365620,101,5959,0
2021-05-03,MN,580340,1105,7256,3
2021-05-03,NJ,1000993,983,25616,16
2021-05-03,AZ,864579,652,17344,0
2021-05-03,WY,58290,50,707,0
2021-05-03,AR,336166,61,5747,4
2021-05-03,UT,398240,228,2204,0
2021-05-03,NY,1124156,1284,19454,23
2021-05-03,OK,449692,172,7261,4
2021-05-03,AL,528495,354,11202,6
2021-05-03,ME,62680,304,790,-1
2021-05-03,DE,105841,141,1626,0
2021-05-03,OR,186877,533,2502,1
2021-05-03,NE,220718,266,2245,0
2021-05-03,CA,3643992,1512,60763,15
2021-05-03,WI,662069,384,7567,0
2021-05-03,PW,0,0,0,0
2021-05-03,TX,2889561,1541,50047,36
2021-05-03,VI,3148,5,27,0
2021-05-03,VA,662696,771,10823,16
2021-05-03,MS,313545,282,7328,8
2021-05-03,ID,188024,125,2052,7
2021-05-03,AS,0,0,0,0
2021-05-03,KS,309645,173,4985,3
2021-05-03,NC,964580,926,13133,12
2021-05-03,GA,1103659,870,20227,15
2021-05-03,AK,65678,91,342,1
2021-05-04,TN,844073,656,12217,13
2021-05-04,FL,2211189,4471,35898,44
2021-05-04,MD,450010,501,9402,10
2021-05-04,MS,313812,267,7335,7
2021-05-04,MA,692589,854,17639,7
2021-05-04,DC,47986,83,1106,0
2021-05-04,NC,965854,1274,13149,16
2021-05-04,KS,309880,235,4985,0
2021-05-04,OH,1077284,1285,19344,60
2021-05-04,KY,447350,683,7573,3
2021-05-04,WY,58367,77,710,3
2021-05-04,HI,33132,72,481,0
2021-05-04,SC,581916,428,9490,2
2021-05-04,CT,340962,417,8117,5
2021-05-04,WA,407217,915,5528,21
2021-05-04,SD,122974,229,1973,3
2021-05-04,WI,662893,824,7582,15
2021-05-04,AL,528873,378,11213,11
2021-05-04,MO,588131,633,8975,3
2021-05-04,AS,0,0,0,0
2021-05-04,RI,141385,179,2680,3
2021-05-04,GA,1104837,1178,20241,14
2021-05-04,GU,8016,12,138,1
2021-05-04,PW,0,0,0,0
2021-05-04,NE,220969,251,2245,0
2021-05-04,TX,2893714,4153,50093,46
2021-05-04,ME,62986,306,791,1
2021-05-04,MN,581335,995,7267,11
2021-05-04,ND,108081,169,1497,3
2021-05-04,VA,663538,842,10844,21
2021-05-04,AR,336462,296,5752,5
2021-05-04,NM,198576,204,3971,10
2021-05-04,VT,21711,34,243,0
2021-05-04,RMI,4,0,0,0
2021-05-04,CO,524114,1421,6321,15
2021-05-04,UT,398499,259,2217,13
2021-05-04,MT,109315,223,1577,3
2021-05-04,OK,449914,222,7266,5
2021-05-04,WV,154551,344,2695,9
2021-05-04,NY,1125497,1341,19480,26
2021-05-04,AK,65762,84,342,0
2021-05-04,LA,460337,997,10405,12
2021-05-04,CA,3645341,1349,60765,2
2021-05-04,IA,366126,506,5960,1
2021-05-04,OR,187611,734,2508,6
2021-05-04,IN,724214,771,13336,13
2021-05-04,PR,134896,145,2332,15
2021-05-04,VI,3152,4,27,0
2021-05-04,ID,188233,209,2052,0
2021-05-04,NH,95714,208,1307,2
2021-05-04,NJ,1001997,1004,25658,42
2021-05-04,NYC,933848,768,32733,30
2021-05-04,NV,316715,476,5480,7
2021-05-04,AZ,865280,701,17355,11
2021-05-04,PA,1167734,3220,26334,58
2021-05-04,MI,966542,2531,19412,65
2021-05-04,IL,1343988,2211,24410,21
2021-05-04,FSM,1,0,0,0
2021-05-04,MP,168,0,2,0
2021-05-04,DE,106030,189,1626,0
2021-05-05,MI,968953,2411,19462,50
2021-05-05,LA,460803,466,10418,13
2021-05-05,NH,95881,167,1308,1
2021-05-05,AL,529458,585,11221,8
2021-05-05,TX,2896218,2504,50132,39
2021-05-05,VA,664394,856,10861,17
2021-05-05,MN,582576,1241,7284,17
2021-05-05,ME,63360,374,793,2
2021-05-05,HI,33186,54,482,1
2021-05-05,WI,663668,775,7596,14
2021-05-05,VT,21765,54,244,1
2021-05-05,AZ,866022,742,17360,5
2021-05-05,MA,693608,1019,17645,6
2021-05-05,DC,48041,55,1109,3
2021-05-05,WV,154956,405,2707,12
2021-05-05,FSM,1,0,0,0
2021-05-05,RI,141612,227,2681,1
2021-05-05,NJ,1004525,2528,25707,49
2021-05-05,KY,448014,664,7579,6
2021-05-05,VI,3178,26,27,0
2021-05-05,CA,3646729,1388,60862,97
2021-05-05,AK,65908,146,342,0
2021-05-05,NE,221170,201,2249,4
2021-05-05,IL,1346398,2410,24443,33
2021-05-05,ID,188435,202,2052,0
2021-05-05,PR,135410,514,2344,12
2021-05-05,WA,408343,1126,5539,11
2021-05-05,NV,317088,373,5487,7
2021-05-05,CT,341571,609,8124,7
2021-05-05,GU,8020,4,139,1
2021-05-05,RMI,4,0,0,0
2021-05-05,PA,1170463,2729,26390,56
2021-05-05,NC,967570,1716,13166,17
2021-05-05,IA,366566,440,5962,2
2021-05-05,NYC,935044,1196,32758,25
2021-05-05,WY,58438,71,710,0
2021-05-05,MO,588760,629,8976,1
2021-05-05,SC,582523,607,9505,15
2021-05-05,OR,188417,806,2509,1
2021-05-05,NY,1126855,1358,19499,19
2021-05-05,TN,844926,853,12228,11
2021-05-05,CO,525623,1509,6337,16
2021-05-05,MS,314002,190,7339,4
2021-05-05,DE,106198,168,1628,2
2021-05-05,OH,1078734,1450,19344,0
2021-05-05,MP,168,0,2,0
2021-05-05,MD,450689,679,9414,12
2021-05-05,FL,2215864,4675,35953,55
2021-05-05,SD,123073,99,1976,3
2021-05-05,ND,108218,137,1499,2
2021-05-05,AS,0,0,0,0
2021-05-05,AR,336760,298,5754,2
2021-05-05,MT,109455,140,1578,1
2021-05-05,KS,310115,235,4999,14
2021-05-05,OK,450137,223,7268,2
2021-05-05,NM,198781,205,3973,2
2021-05-05,GA,1105855,1018,20273,32
2021-05-05,UT,398979,480,2219,2
2021-05-05,IN,725353,1139,13346,10
2021-05-05,PW,0,0,0,0
2021-05-06,DE,106401,203,1629,1
2021-05-06,CT,342282,711,8131,7
2021-05-06,MO,589367,607,8977,1
2021-05-06,PA,1172871,2408,26447,57
2021-05-06,NV,317482,394,5490,3
2021-05-06,TX,2898578,2360,50171,39
2021-05-06,VA,665332,938,10874,13
2021-05-06,FL,2220186,4322,36008,55
2021-05-06,NM,199054,273,3977,4
2021-05-06,MN,584227,1651,7297,13
2021-05-06,MT,109588,133,1580,2
2021-05-06,MD,451267,578,9424,10
2021-05-06,OH,1080121,1387,19344,0
2021-05-06,MI,971134,2181,19533,71
2021-05-06,LA,461210,407,10425,7
2021-05-06,SD,123157,84,1977,1
2021-05-06,NYC,936133,1089,32788,30
2021-05-06,WI,664461,793,7614,18
2021-05-06,PW,0,0,0,0
2021-05-06,NJ,1005938,1413,25740,33
2021-05-06,NY,1128398,1543,19508,9
2021-05-06,MA,694769,1161,17656,11
2021-05-06,IA,366946,380,5980,18
2021-05-06,DC,48080,39,1110,1
2021-05-06,VI,3194,16,27,0
2021-05-06,WV,155341,385,2713,6
2021-05-06,TN,846130,1204,12244,16
2021-05-06,AS,0,0,0,0
2021-05-06,MP,169,1,2,0
2021-05-06,FSM,1,0,0,0
2021-05-06,SC,583165,642,9528,23
2021-05-06,MS,314195,193,7344,5
2021-05-06,AZ,866623,601,17367,7
2021-05-06,GU,8023,3,139,0
2021-05-06,AK,66004,96,343,1
2021-05-06,RMI,4,0,0,0
2021-05-06,CO,527035,1412,6345,8
2021-05-06,IN,726600,1247,13352,6
2021-05-06,VT,21822,57,244,0
2021-05-06,ME,63559,199,794,1
2021-05-06,HI,33309,123,483,1
2021-05-06,NC,969306,1736,13180,14
2021-05-06,WY,58527,89,710,0
2021-05-06,WA,409859,1516,5553,14
2021-05-06,CA,3648276,1547,60927,65
2021-05-06,OK,450344,207,7269,1
2021-05-06,NH,96134,253,1311,3
2021-05-06,OR,189162,745,2514,5
2021-05-06,PR,135934,524,2348,4
2021-05-06,RI,141821,209,2684,3
2021-05-06,IL,1348176,1778,24483,40
2021-05-06,ID,188601,166,2053,1
2021-05-06,GA,1107068,1213,20294,21
2021-05-06,AR,336948,188,5757,3
2021-05-06,ND,108341,123,1499,0
