date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations,share_doses_used,total_boosters
2021-01-17,Dept of Defense,,,,,17738.0,,
2021-01-17,Montana,,,,,2109.0,,
2021-01-17,New Hampshire,,,,,3285.0,,
2021-01-17,Washington,,,,,17267.0,,
2021-01-17,Mississippi,,,,,8881.0,,
2021-01-17,Delaware,,,,,2083.0,,
2021-01-17,Indian Health Svc,,,,,5761.0,,
2021-01-17,North Dakota,,,,,2406.0,,
2021-01-17,Virgin Islands,,,,,201.0,,
2021-01-17,Kansas,,,,,5968.0,,
2021-01-17,Utah,,,,,10096.0,,
2021-01-17,Florida,,,,,76089.0,,
2021-01-17,Texas,,,,,74131.0,,
2021-01-17,Virginia,,,,,18991.0,,
2021-01-17,West Virginia,,,,,8020.0,,
2021-01-17,Wyoming,,,,,1787.0,,
2021-01-18,Arkansas,,,,,15910.0,,
2021-01-18,Missouri,,,,,10503.0,,
2021-01-18,Maryland,,,,,14690.0,,
2021-01-18,Delaware,,,,,2213.0,,
2021-01-18,Colorado,,,,,15225.0,,
2021-01-18,Dept of Defense,,,,,17003.0,,
2021-01-18,Louisiana,,,,,16402.0,,
2021-01-18,New Jersey,,,,,26389.0,,
2021-01-18,Kansas,,,,,5834.0,,
2021-01-18,Connecticut,,,,,11202.0,,
2021-01-18,Arizona,,,,,17937.0,,
2021-01-18,Puerto Rico,,,,,8104.0,,
2021-01-18,Iowa,,,,,6712.0,,
2021-01-18,Georgia,,,,,20251.0,,
2021-01-18,Kentucky,,,,,12267.0,,
2021-01-18,District of Columbia,,,,,2944.0,,
2021-01-18,New Mexico,,,,,8367.0,,
2021-01-18,Texas,,,,,71932.0,,
2021-01-18,New York State,,,,,60012.0,,
2021-01-18,Long Term Care,,,,,117258.0,,
2021-01-18,North Dakota,,,,,2430.0,,
2021-01-18,Oregon,,,,,15771.0,,
2021-01-18,Indian Health Svc,,,,,5380.0,,
2021-01-18,Nevada,,,,,6066.0,,
2021-01-18,California,,,,,91210.0,,
2021-01-18,Massachusetts,,,,,16562.0,,
2021-01-18,South Dakota,,,,,1902.0,,
2021-01-18,Washington,,,,,17664.0,,
2021-01-18,Mississippi,,,,,8620.0,,
2021-01-18,Hawaii,,,,,4370.0,,
2021-01-18,West Virginia,,,,,7452.0,,
2021-01-18,Indiana,,,,,20708.0,,
2021-01-18,Utah,,,,,9872.0,,
2021-01-18,Guam,,,,,0.0,,
2021-01-18,Nebraska,,,,,4354.0,,
2021-01-18,Illinois,,,,,26064.0,,
2021-01-18,Pennsylvania,,,,,29734.0,,
2021-01-18,Federated States of Micronesia,,,,,138.0,,
2021-01-18,Veterans Health,,,,,27474.0,,
2021-01-18,Tennessee,,,,,14740.0,,
2021-01-18,Oklahoma,,,,,12430.0,,
2021-01-18,United States,,,,,837595.0,,
2021-01-18,Virgin Islands,,,,,188.0,,
2021-01-18,Idaho,,,,,3966.0,,
2021-01-18,Virginia,,,,,19270.0,,
2021-01-18,New Hampshire,,,,,3114.0,,
2021-01-18,American Samoa,,,,,402.0,,
2021-01-18,Florida,,,,,76807.0,,
2021-01-18,Alaska,,,,,4362.0,,
2021-01-18,Maine,,,,,2637.0,,
2021-01-18,Vermont,,,,,2133.0,,
2021-01-18,Republic of Palau,,,,,217.0,,
2021-01-18,Alabama,,,,,7517.0,,
2021-01-18,North Carolina,,,,,27447.0,,
2021-01-18,Marshall Islands,,,,,81.0,,
2021-01-18,Minnesota,,,,,12662.0,,
2021-01-18,South Carolina,,,,,14961.0,,
2021-01-18,Wisconsin,,,,,10887.0,,
2021-01-18,Montana,,,,,2030.0,,
2021-01-18,Northern Mariana Islands,,,,,381.0,,
2021-01-18,Michigan,,,,,37676.0,,
2021-01-18,Bureau of Prisons,,,,,455.0,,
2021-01-18,Ohio,,,,,22672.0,,
2021-01-18,Wyoming,,,,,1710.0,,
2021-01-18,Rhode Island,,,,,2147.0,,
2021-01-19,Puerto Rico,129530.0,311325.0,107661.0,21368.0,7853.0,0.41600000000000004,
2021-01-19,Tennessee,351813.0,657550.0,302260.0,48867.0,14365.0,0.535,
2021-01-19,South Carolina,187175.0,350550.0,155548.0,30243.0,15157.0,0.534,
2021-01-19,Indian Health Svc,104140.0,292700.0,90329.0,13348.0,5108.0,0.35600000000000004,
2021-01-19,Northern Mariana Islands,6372.0,18650.0,4453.0,1916.0,379.0,0.342,
2021-01-19,Wisconsin,213498.0,437900.0,188144.0,23641.0,10892.0,0.488,
2021-01-19,South Dakota,61113.0,93675.0,51288.0,9777.0,1774.0,0.652,
2021-01-19,Washington,321200.0,696175.0,265507.0,45237.0,17948.0,0.461,
2021-01-19,Nebraska,103689.0,211500.0,89054.0,13860.0,4179.0,0.49,
2021-01-19,Pennsylvania,544416.0,1075350.0,464339.0,79526.0,28924.0,0.506,
2021-01-19,Marshall Islands,1282.0,13600.0,1250.0,2.0,92.0,0.094,
2021-01-19,Connecticut,229524.0,328775.0,201664.0,23150.0,11161.0,0.698,
2021-01-19,North Dakota,56608.0,68675.0,47616.0,8641.0,2447.0,0.8240000000000001,
2021-01-19,Bureau of Prisons,17628.0,16750.0,15500.0,2091.0,424.0,1.052,
2021-01-19,New Jersey,400148.0,658800.0,354653.0,43879.0,25586.0,0.607,
2021-01-19,Massachusetts,318877.0,669325.0,277612.0,41053.0,16399.0,0.47600000000000003,
2021-01-19,Virginia,326894.0,852725.0,290146.0,35239.0,19470.0,0.38299999999999995,
2021-01-19,Montana,55893.0,98500.0,47209.0,8671.0,1973.0,0.5670000000000001,
2021-01-19,Vermont,40581.0,74000.0,34427.0,6114.0,2118.0,0.5479999999999999,
2021-01-19,Oregon,216928.0,335075.0,192550.0,23866.0,16045.0,0.647,
2021-01-19,Kansas,118434.0,263175.0,101824.0,15602.0,5738.0,0.45,
2021-01-19,District of Columbia,49988.0,68325.0,39747.0,10196.0,2882.0,0.732,
2021-01-19,Illinois,525261.0,1011225.0,414362.0,104533.0,25465.0,0.519,
2021-01-19,American Samoa,4756.0,18450.0,3985.0,770.0,376.0,0.258,
2021-01-19,Arkansas,142337.0,297800.0,118763.0,21734.0,14494.0,0.478,
2021-01-19,Hawaii,63954.0,154150.0,52635.0,11319.0,4353.0,0.415,
2021-01-19,Georgia,312336.0,1011200.0,278151.0,28907.0,20252.0,0.309,
2021-01-19,New Mexico,138150.0,204750.0,112450.0,23236.0,8559.0,0.675,
2021-01-19,Kentucky,216039.0,337450.0,201688.0,12911.0,11989.0,0.64,
2021-01-19,North Carolina,400779.0,999650.0,346533.0,54012.0,27024.0,0.401,
2021-01-19,Wyoming,28057.0,58775.0,24788.0,3242.0,1656.0,0.47700000000000004,
2021-01-19,Minnesota,251535.0,519600.0,209118.0,42116.0,12756.0,0.484,
2021-01-19,Ohio,472084.0,968250.0,444812.0,27139.0,22885.0,0.488,
2021-01-19,Virgin Islands,2135.0,11825.0,1970.0,165.0,179.0,0.18100000000000002,
2021-01-19,Republic of Palau,1914.0,6000.0,1913.0,1.0,214.0,0.319,
2021-01-19,Alaska,66331.0,150450.0,55434.0,10802.0,4356.0,0.441,
2021-01-19,Florida,1174685.0,2069175.0,1068787.0,103173.0,77321.0,0.568,
2021-01-19,Guam,3791.0,34300.0,3785.0,,0.0,0.111,
2021-01-19,Idaho,63975.0,160075.0,53609.0,10165.0,4019.0,0.4,
2021-01-19,Oklahoma,242093.0,424000.0,209687.0,30919.0,12036.0,0.5710000000000001,
2021-01-19,Maine,73978.0,136875.0,62716.0,10018.0,2719.0,0.54,
2021-01-19,Federated States of Micronesia,1436.0,9800.0,1434.0,2.0,145.0,0.147,
2021-01-19,Utah,163205.0,268175.0,144056.0,15367.0,9711.0,0.609,
2021-01-19,Veterans Health,416209.0,994425.0,372382.0,43469.0,27065.0,0.419,
2021-01-19,Michigan,483592.0,773750.0,417228.0,62780.0,36558.0,0.625,
2021-01-19,New Hampshire,71556.0,127225.0,64402.0,7120.0,2992.0,0.562,
2021-01-19,Rhode Island,54081.0,108425.0,44164.0,9902.0,2073.0,0.499,
2021-01-19,Maryland,247597.0,565125.0,225456.0,21794.0,14481.0,0.43799999999999994,
2021-01-19,United States,15707588.0,31161075.0,13595803.0,2023124.0,911493.0,0.504,
2021-01-19,Arizona,266276.0,571725.0,235331.0,30892.0,17846.0,0.466,
2021-01-19,Missouri,236254.0,528800.0,189793.0,45368.0,10639.0,0.447,
2021-01-19,Indiana,334686.0,642425.0,283779.0,50862.0,20406.0,0.521,
2021-01-19,Delaware,42557.0,91250.0,35679.0,6768.0,2307.0,0.466,
2021-01-19,Nevada,102840.0,211750.0,85391.0,16665.0,5884.0,0.486,
2021-01-19,Louisiana,255591.0,370175.0,221109.0,33967.0,16117.0,0.69,
2021-01-19,Dept of Defense,254778.0,507975.0,227934.0,21753.0,16477.0,0.502,
2021-01-19,California,1460430.0,3548575.0,1195969.0,260838.0,92018.0,0.41200000000000003,
2021-01-19,Texas,1403989.0,2105600.0,1222952.0,179801.0,70361.0,0.667,
2021-01-19,Long Term Care,1745441.0,,,,113381.0,,
2021-01-19,New York State,1000319.0,1884325.0,884908.0,102187.0,60112.0,0.531,
2021-01-19,Colorado,330292.0,531775.0,278639.0,49897.0,15123.0,0.621,
2021-01-19,Mississippi,113572.0,233550.0,103946.0,9545.0,8433.0,0.486,
2021-01-19,Alabama,130795.0,444650.0,114319.0,16346.0,7523.0,0.294,
2021-01-19,Iowa,144955.0,269000.0,130042.0,12629.0,6609.0,0.539,
2021-01-19,West Virginia,152657.0,205475.0,128923.0,23723.0,7047.0,0.743,
2021-01-20,Alabama,139200.0,483275.0,121113.0,17956.0,7880.0,0.28800000000000003,
2021-01-20,Puerto Rico,136630.0,312450.0,112524.0,23428.0,7457.0,0.43700000000000006,
2021-01-20,Virgin Islands,2418.0,12325.0,2178.0,240.0,175.0,0.196,
2021-01-20,South Dakota,62518.0,95825.0,52548.0,9922.0,1687.0,0.652,
2021-01-20,Indian Health Svc,108975.0,315325.0,93635.0,14874.0,4930.0,0.34600000000000003,
2021-01-20,New Hampshire,75418.0,145400.0,67366.0,8013.0,2886.0,0.519,
2021-01-20,New York State,1046490.0,2057875.0,926339.0,106821.0,59145.0,0.509,
2021-01-20,Michigan,508607.0,1031100.0,434402.0,70535.0,31013.0,0.493,
2021-01-20,Pennsylvania,568660.0,1223250.0,482791.0,85290.0,26959.0,0.465,
2021-01-20,Guam,3791.0,34300.0,3785.0,,0.0,0.111,
2021-01-20,Maine,76167.0,155800.0,64260.0,10661.0,2703.0,0.489,
2021-01-20,New Jersey,432220.0,898550.0,381159.0,49420.0,27141.0,0.48100000000000004,
2021-01-20,South Carolina,192608.0,437675.0,160518.0,30679.0,13246.0,0.44,
2021-01-20,Republic of Palau,1981.0,6000.0,1980.0,1.0,179.0,0.33,
2021-01-20,United States,16525281.0,35990150.0,14270441.0,2161419.0,892403.0,0.45899999999999996,
2021-01-20,Delaware,45640.0,100375.0,38610.0,6919.0,2461.0,0.455,
2021-01-20,Missouri,244476.0,572125.0,193867.0,49330.0,11813.0,0.42700000000000005,
2021-01-20,North Dakota,57657.0,78150.0,48350.0,8954.0,2418.0,0.738,
2021-01-20,Arkansas,173312.0,334825.0,144792.0,26541.0,11208.0,0.518,
2021-01-20,New Mexico,143302.0,225850.0,116128.0,24706.0,8778.0,0.635,
2021-01-20,Kentucky,223946.0,444325.0,208664.0,13829.0,11644.0,0.504,
2021-01-20,Louisiana,264400.0,485625.0,228831.0,35049.0,15459.0,0.544,
2021-01-20,Nebraska,106283.0,237500.0,91040.0,14463.0,3798.0,0.44799999999999995,
2021-01-20,American Samoa,5313.0,18450.0,4476.0,836.0,391.0,0.28800000000000003,
2021-01-20,Rhode Island,56617.0,122575.0,45904.0,10696.0,2084.0,0.462,
2021-01-20,Massachusetts,330490.0,737550.0,288209.0,42062.0,16150.0,0.44799999999999995,
2021-01-20,Wisconsin,222492.0,538325.0,193461.0,27312.0,12177.0,0.413,
2021-01-20,Kansas,122705.0,265600.0,105679.0,16013.0,5294.0,0.462,
2021-01-20,Hawaii,71944.0,154150.0,58111.0,13833.0,5048.0,0.467,
2021-01-20,Bureau of Prisons,19076.0,24750.0,15949.0,3092.0,483.0,0.7709999999999999,
2021-01-20,Mississippi,122586.0,307950.0,112525.0,9979.0,8757.0,0.39799999999999996,
2021-01-20,Long Term Care,1908256.0,,,,117726.0,,
2021-01-20,California,1532329.0,4169450.0,1255311.0,273276.0,91549.0,0.368,
2021-01-20,Georgia,397048.0,1077375.0,356010.0,35029.0,28327.0,0.369,
2021-01-20,West Virginia,158621.0,231800.0,132929.0,25681.0,6845.0,0.684,
2021-01-20,Indiana,356385.0,741025.0,297720.0,58616.0,20722.0,0.48100000000000004,
2021-01-20,Iowa,149850.0,291075.0,133528.0,13995.0,6351.0,0.515,
2021-01-20,Colorado,340438.0,631400.0,287174.0,51460.0,14396.0,0.539,
2021-01-20,Wyoming,29309.0,62575.0,25841.0,3441.0,1645.0,0.46799999999999997,
2021-01-20,Arizona,281887.0,752250.0,246960.0,34788.0,18163.0,0.375,
2021-01-20,North Carolina,427480.0,1118250.0,368818.0,58407.0,22935.0,0.382,
2021-01-20,Minnesota,252548.0,595775.0,209862.0,42384.0,12456.0,0.424,
2021-01-20,Washington,346765.0,805000.0,286500.0,49731.0,19790.0,0.431,
2021-01-20,Ohio,487481.0,1119175.0,456424.0,30910.0,22595.0,0.436,
2021-01-20,Alaska,68293.0,150350.0,56911.0,11283.0,4230.0,0.45399999999999996,
2021-01-20,Idaho,69267.0,166850.0,58328.0,10738.0,4342.0,0.415,
2021-01-20,Oklahoma,251684.0,455275.0,217690.0,32308.0,11326.0,0.5529999999999999,
2021-01-20,Federated States of Micronesia,1756.0,9800.0,1753.0,3.0,170.0,0.179,
2021-01-20,Florida,1239975.0,2545050.0,1125338.0,111763.0,76368.0,0.48700000000000004,
2021-01-20,Veterans Health,432569.0,1048050.0,387870.0,44329.0,25456.0,0.413,
2021-01-20,Utah,181792.0,319700.0,159814.0,16272.0,11108.0,0.569,
2021-01-20,Maryland,258146.0,628800.0,233443.0,24355.0,11441.0,0.41100000000000003,
2021-01-20,District of Columbia,51733.0,75175.0,41135.0,10553.0,2669.0,0.688,
2021-01-20,Oregon,216928.0,431450.0,192550.0,23866.0,14550.0,0.503,
2021-01-20,Nevada,107133.0,276775.0,89110.0,17209.0,6497.0,0.387,
2021-01-20,Dept of Defense,256867.0,499400.0,229553.0,22157.0,16696.0,0.514,
2021-01-20,Marshall Islands,1514.0,13600.0,1482.0,2.0,124.0,0.111,
2021-01-20,Virginia,343366.0,962900.0,304160.0,37679.0,17933.0,0.35700000000000004,
2021-01-20,Northern Mariana Islands,6791.0,18650.0,4569.0,2219.0,379.0,0.364,
2021-01-20,Vermont,40814.0,75950.0,34607.0,6167.0,1606.0,0.537,
2021-01-20,Texas,1471746.0,2551125.0,1282998.0,187503.0,70529.0,0.5770000000000001,
2021-01-20,Tennessee,358534.0,672825.0,305780.0,52051.0,13403.0,0.5329999999999999,
2021-01-20,Connecticut,243140.0,430375.0,213145.0,25018.0,11609.0,0.565,
2021-01-20,Illinois,539926.0,1094000.0,425824.0,107651.0,24867.0,0.494,
2021-01-20,Montana,57220.0,111625.0,48086.0,9121.0,1880.0,0.513,
2021-01-21,Washington,373423.0,820875.0,306942.0,55902.0,21169.0,0.455,
2021-01-21,North Dakota,59245.0,82850.0,48986.0,9881.0,2353.0,0.715,
2021-01-21,Missouri,265382.0,621200.0,205217.0,58782.0,12867.0,0.42700000000000005,
2021-01-21,Maine,80502.0,165175.0,67133.0,12071.0,2768.0,0.48700000000000004,
2021-01-21,Idaho,73372.0,178175.0,61118.0,11760.0,4398.0,0.41200000000000003,
2021-01-21,Kentucky,235143.0,450175.0,217837.0,15699.0,11361.0,0.522,
2021-01-21,Nebraska,111841.0,238000.0,94850.0,16206.0,3846.0,0.47,
2021-01-21,Alaska,71907.0,154325.0,59449.0,12352.0,4187.0,0.466,
2021-01-21,Pennsylvania,605428.0,1344375.0,508391.0,96395.0,27859.0,0.45,
2021-01-21,Montana,60389.0,112125.0,50413.0,9962.0,1967.0,0.539,
2021-01-21,North Carolina,473282.0,1157100.0,406257.0,66736.0,29296.0,0.409,
2021-01-21,Republic of Palau,,,,,191.0,,
2021-01-21,Oklahoma,267434.0,490500.0,230902.0,34706.0,11453.0,0.545,
2021-01-21,Ohio,487481.0,1122300.0,456424.0,30910.0,19865.0,0.434,
2021-01-21,New Hampshire,80639.0,155150.0,70281.0,10319.0,3133.0,0.52,
2021-01-21,Tennessee,375669.0,723825.0,313154.0,61743.0,15851.0,0.519,
2021-01-21,Maryland,271905.0,685325.0,243450.0,28106.0,13407.0,0.397,
2021-01-21,Alabama,165919.0,493125.0,144429.0,21345.0,10517.0,0.336,
2021-01-21,Utah,189578.0,337825.0,166334.0,17275.0,10599.0,0.561,
2021-01-21,Delaware,49369.0,106600.0,41900.0,7355.0,2611.0,0.46299999999999997,
2021-01-21,Virgin Islands,2744.0,13325.0,2450.0,294.0,189.0,0.20600000000000002,
2021-01-21,Florida,1239975.0,2546050.0,1125338.0,111763.0,66499.0,0.48700000000000004,
2021-01-21,Michigan,548844.0,1059275.0,463917.0,81014.0,31658.0,0.518,
2021-01-21,Veterans Health,527258.0,1100725.0,463738.0,62996.0,34652.0,0.479,
2021-01-21,Puerto Rico,147795.0,327950.0,120250.0,26627.0,7559.0,0.451,
2021-01-21,Minnesota,259417.0,652350.0,213102.0,46008.0,11390.0,0.39799999999999996,
2021-01-21,United States,17546374.0,37960000.0,15053257.0,2394961.0,913912.0,0.462,
2021-01-21,Federated States of Micronesia,2087.0,9800.0,2084.0,3.0,212.0,0.213,
2021-01-21,Northern Mariana Islands,7309.0,18650.0,4606.0,2700.0,387.0,0.392,
2021-01-21,Virginia,362092.0,992375.0,320175.0,40340.0,20608.0,0.365,
2021-01-21,Wisconsin,238758.0,577325.0,204746.0,32268.0,12686.0,0.414,
2021-01-21,Oregon,216928.0,479325.0,192550.0,23866.0,12447.0,0.45299999999999996,
2021-01-21,Guam,3791.0,34300.0,3785.0,,0.0,0.111,
2021-01-21,Indian Health Svc,117297.0,323600.0,99004.0,17778.0,5082.0,0.36200000000000004,
2021-01-21,Texas,1544551.0,2754800.0,1337706.0,205538.0,71561.0,0.561,
2021-01-21,New York State,1116441.0,2213975.0,982183.0,120801.0,61124.0,0.504,
2021-01-21,Bureau of Prisons,20838.0,24750.0,17003.0,3800.0,674.0,0.8420000000000001,
2021-01-21,Connecticut,264707.0,435075.0,230913.0,28602.0,13259.0,0.608,
2021-01-21,Rhode Island,59014.0,127450.0,47859.0,11136.0,2020.0,0.46299999999999997,
2021-01-21,Marshall Islands,1991.0,13600.0,1959.0,2.0,192.0,0.146,
2021-01-21,Hawaii,79414.0,189675.0,63282.0,16132.0,5376.0,0.419,
2021-01-21,Kansas,130434.0,312000.0,111907.0,17430.0,5553.0,0.418,
2021-01-21,South Dakota,65377.0,99300.0,54531.0,10796.0,1585.0,0.6579999999999999,
2021-01-21,Mississippi,136691.0,334800.0,124931.0,11567.0,9263.0,0.408,
2021-01-21,District of Columbia,55108.0,75175.0,43377.0,11685.0,2633.0,0.733,
2021-01-21,Massachusetts,353117.0,776400.0,306646.0,46247.0,17092.0,0.455,
2021-01-21,Arkansas,173312.0,361550.0,144792.0,26541.0,9285.0,0.479,
2021-01-21,New Mexico,152465.0,237725.0,122956.0,27014.0,9007.0,0.6409999999999999,
2021-01-21,California,1633875.0,4379500.0,1335886.0,293834.0,94083.0,0.373,
2021-01-21,Long Term Care,2089181.0,,,,123384.0,,
2021-01-21,New Jersey,432220.0,923300.0,381159.0,49420.0,24114.0,0.46799999999999997,
2021-01-21,Louisiana,279398.0,492800.0,240762.0,38095.0,14798.0,0.5670000000000001,
2021-01-21,Arizona,303899.0,797550.0,262120.0,41613.0,18605.0,0.381,
2021-01-21,Illinois,570527.0,1173325.0,452010.0,111933.0,23837.0,0.486,
2021-01-21,Colorado,353194.0,657250.0,296816.0,54474.0,14070.0,0.537,
2021-01-21,Wyoming,29309.0,67450.0,25841.0,3441.0,1362.0,0.435,
2021-01-21,Georgia,453862.0,1162275.0,407000.0,39972.0,31794.0,0.39,
2021-01-21,Vermont,42835.0,78875.0,36233.0,6545.0,1895.0,0.5429999999999999,
2021-01-21,American Samoa,5664.0,18450.0,4734.0,929.0,385.0,0.307,
2021-01-21,Iowa,158743.0,328600.0,139500.0,16860.0,6664.0,0.483,
2021-01-21,Indiana,387137.0,816025.0,320266.0,66801.0,21950.0,0.474,
2021-01-21,South Carolina,209631.0,443375.0,173906.0,34277.0,13397.0,0.473,
2021-01-21,Dept of Defense,274473.0,574900.0,243577.0,25429.0,13536.0,0.47700000000000004,
2021-01-21,Nevada,115991.0,278175.0,95837.0,19296.0,5592.0,0.41700000000000004,
2021-01-21,West Virginia,167548.0,231800.0,135950.0,31587.0,6984.0,0.723,
2021-01-22,Washington,403135.0,829950.0,330357.0,62152.0,22933.0,0.486,
2021-01-22,Texas,1644781.0,2884425.0,1412767.0,230596.0,69220.0,0.57,
2021-01-22,Wyoming,34547.0,69650.0,29993.0,4515.0,1686.0,0.496,
2021-01-22,Utah,202729.0,341725.0,175364.0,20697.0,10646.0,0.593,
2021-01-22,United States,19107959.0,39892400.0,16243093.0,2756953.0,975540.0,0.479,
2021-01-22,North Dakota,64105.0,86750.0,51018.0,12428.0,2528.0,0.7390000000000001,
2021-01-22,Rhode Island,61974.0,136225.0,49932.0,12023.0,2061.0,0.455,
2021-01-22,Ohio,545499.0,1222225.0,500557.0,44761.0,24296.0,0.446,
2021-01-22,Alabama,199314.0,519525.0,174317.0,24840.0,14107.0,0.384,
2021-01-22,Northern Mariana Islands,7720.0,18650.0,4700.0,3016.0,402.0,0.414,
2021-01-22,Illinois,607502.0,1209300.0,479848.0,120754.0,24248.0,0.502,
2021-01-22,Puerto Rico,161528.0,337350.0,128284.0,32181.0,8199.0,0.479,
2021-01-22,Nebraska,118450.0,238100.0,99571.0,18086.0,3894.0,0.49700000000000005,
2021-01-22,American Samoa,6569.0,18450.0,5627.0,940.0,384.0,0.35600000000000004,
2021-01-22,New Jersey,464363.0,951875.0,406494.0,56213.0,21042.0,0.488,
2021-01-22,Marshall Islands,2438.0,13600.0,2406.0,2.0,254.0,0.179,
2021-01-22,Massachusetts,370627.0,854950.0,318630.0,51662.0,16207.0,0.434,
2021-01-22,Kansas,137094.0,336475.0,116569.0,19325.0,5616.0,0.40700000000000003,
2021-01-22,New Mexico,162045.0,248300.0,130211.0,29278.0,8963.0,0.653,
2021-01-22,Hawaii,,,,,5021.0,,
2021-01-22,Bureau of Prisons,21315.0,24750.0,17316.0,3962.0,661.0,0.861,
2021-01-22,Maryland,287512.0,722625.0,256221.0,30877.0,13258.0,0.39799999999999996,
2021-01-22,California,1803679.0,4714625.0,1477195.0,321839.0,104389.0,0.38299999999999995,
2021-01-22,South Carolina,229002.0,453150.0,189170.0,38183.0,15309.0,0.505,
2021-01-22,Guam,3791.0,34300.0,3785.0,,0.0,0.111,
2021-01-22,Arizona,329349.0,822050.0,280227.0,48938.0,18895.0,0.401,
2021-01-22,Kentucky,254144.0,466700.0,229873.0,22568.0,11342.0,0.545,
2021-01-22,Maine,86395.0,176400.0,70193.0,14893.0,3609.0,0.49,
2021-01-22,Idaho,77988.0,181100.0,64295.0,13075.0,4479.0,0.431,
2021-01-22,Delaware,54257.0,116325.0,45292.0,8847.0,3310.0,0.466,
2021-01-22,Wisconsin,260821.0,597225.0,221067.0,37901.0,13003.0,0.43700000000000006,
2021-01-22,Federated States of Micronesia,2514.0,9800.0,2511.0,3.0,260.0,0.257,
2021-01-22,Michigan,595454.0,1094275.0,497958.0,92473.0,33039.0,0.544,
2021-01-22,Veterans Health,579663.0,1150825.0,497096.0,81966.0,37413.0,0.504,
2021-01-22,Dept of Defense,292490.0,614200.0,258285.0,28602.0,13001.0,0.47600000000000003,
2021-01-22,Nevada,126458.0,281100.0,105222.0,20345.0,6112.0,0.45,
2021-01-22,Indian Health Svc,123534.0,355475.0,103912.0,18985.0,4756.0,0.348,
2021-01-22,Virginia,401448.0,1067775.0,353808.0,46004.0,22459.0,0.376,
2021-01-22,Alaska,81096.0,155500.0,67262.0,13718.0,4580.0,0.522,
2021-01-22,Tennessee,401595.0,798450.0,324543.0,76162.0,14037.0,0.503,
2021-01-22,Pennsylvania,652886.0,1465850.0,539431.0,112692.0,29248.0,0.445,
2021-01-22,Minnesota,278234.0,677100.0,223957.0,53940.0,11426.0,0.41100000000000003,
2021-01-22,Missouri,285697.0,657700.0,217597.0,66699.0,13607.0,0.434,
2021-01-22,New Hampshire,85595.0,162950.0,72979.0,12575.0,3297.0,0.525,
2021-01-22,Vermont,46447.0,84825.0,38432.0,7954.0,1997.0,0.5479999999999999,
2021-01-22,Virgin Islands,3070.0,13525.0,2703.0,367.0,206.0,0.22699999999999998,
2021-01-22,Oklahoma,287502.0,496350.0,247954.0,37435.0,12013.0,0.579,
2021-01-22,Connecticut,287440.0,477250.0,248753.0,33149.0,14511.0,0.602,
2021-01-22,Arkansas,201676.0,362050.0,167788.0,31600.0,11905.0,0.557,
2021-01-22,Oregon,253705.0,487700.0,218413.0,34536.0,15365.0,0.52,
2021-01-22,District of Columbia,56864.0,90225.0,44773.0,12045.0,2419.0,0.63,
2021-01-22,South Dakota,70643.0,100275.0,56762.0,13831.0,1934.0,0.7040000000000001,
2021-01-22,Mississippi,150524.0,346400.0,136902.0,13423.0,9457.0,0.435,
2021-01-22,New York State,1203994.0,2367075.0,1048453.0,142005.0,63790.0,0.509,
2021-01-22,West Virginia,180762.0,231800.0,145361.0,35390.0,6651.0,0.78,
2021-01-22,Louisiana,297655.0,506200.0,256670.0,40385.0,14241.0,0.588,
2021-01-22,Long Term Care,2289284.0,,,,129189.0,,
2021-01-22,Republic of Palau,,,,,158.0,,
2021-01-22,North Carolina,524914.0,1192375.0,450144.0,74427.0,31727.0,0.44,
2021-01-22,Montana,66348.0,119500.0,54453.0,11878.0,2426.0,0.555,
2021-01-22,Georgia,603486.0,1235375.0,533665.0,59925.0,53169.0,0.489,
2021-01-22,Indiana,414127.0,839925.0,340055.0,73986.0,21974.0,0.493,
2021-01-22,Colorado,,,,,13286.0,,
2021-01-22,Iowa,170607.0,338950.0,145642.0,22429.0,7089.0,0.503,
2021-01-22,Florida,1314377.0,2616250.0,1186719.0,124582.0,65899.0,0.502,
2021-01-23,Michigan,652661.0,1095675.0,536228.0,105890.0,36947.0,0.596,
2021-01-23,South Carolina,249155.0,453250.0,206663.0,40812.0,15855.0,0.55,
2021-01-23,Dept of Defense,311567.0,677025.0,274128.0,31730.0,13823.0,0.46,
2021-01-23,Puerto Rico,173242.0,371550.0,136400.0,35705.0,8965.0,0.466,
2021-01-23,South Dakota,77200.0,106575.0,60982.0,16164.0,2728.0,0.7240000000000001,
